5.684143773277128275e-01,5.684140544692133368e-01,5.684146752596355157e-01,5.684150066294866299e-01,5.684143788724739244e-01,5.684144595073956641e-01,5.682927459699115280e-01,5.684146426504775862e-01,5.684145524495866075e-01,5.684139741670111157e-01
5.684144812115043965e-01,5.684141583521794550e-01,5.684147791404188244e-01,5.684151105116616032e-01,5.684144827534965971e-01,5.684145633885689941e-01,5.682922617604825311e-01,5.684147465281352840e-01,5.684146563300684907e-01,5.684140780465773979e-01
5.683939790786555202e-01,5.684137631318004757e-01,5.684279844079532795e-01,5.683629600204294086e-01,5.684270892635434613e-01,5.684176823596124306e-01,5.683620226394419106e-01,5.684297753986700119e-01,5.683601578586872094e-01,5.683741228619472174e-01
5.684172801576157230e-01,5.684169572991630837e-01,5.684175780969878966e-01,5.684179094675445576e-01,5.684172817052888238e-01,5.684173623395403219e-01,5.682927900109945307e-01,5.684175454773489067e-01,5.684174552867963248e-01,5.684168770003219517e-01
5.684084887436265943e-01,5.683856928640728112e-01,5.684229104168294633e-01,5.683876246969207235e-01,5.684114588955025971e-01,5.683153512845972033e-01,5.684324842144964363e-01,5.684325332492554672e-01,5.684281469478799087e-01,5.683960732883955869e-01
5.684310500032849767e-01,5.684277338515124622e-01,5.684061797263376681e-01,5.683783027576617686e-01,5.684250921440283655e-01,5.684152213190311054e-01,5.683406295299490152e-01,5.684074502545614083e-01,5.684296637300605415e-01,5.683644565154538641e-01
5.684237428289696803e-01,5.684234199663122933e-01,5.684240407744119983e-01,5.684243721516848424e-01,5.684237443769141196e-01,5.684238250164835859e-01,5.682961771825281172e-01,5.684240081554278179e-01,5.684239179627964544e-01,5.684233396659118531e-01
5.684238980444697997e-01,5.684214193144696559e-01,5.683798183438234508e-01,5.684055209990882540e-01,5.684379176850572479e-01,5.684269790353777552e-01,5.684388260306135754e-01,5.684172556713890101e-01,5.684336732273528314e-01,5.684208183934107428e-01
5.684174796801019225e-01,5.684350198813676869e-01,5.683744549881858399e-01,5.684312858765030452e-01,5.683783576411558514e-01,5.683835671489858576e-01,5.683342843674406009e-01,5.683394598132286424e-01,5.684337043813283419e-01,5.683808468233736422e-01
5.684190510776824246e-01,5.684363718779377184e-01,5.684237253555248781e-01,5.684121429183984775e-01,5.684352593892441075e-01,5.684398650220351401e-01,5.684206884277798189e-01,5.682528041839902677e-01,5.684478219750538353e-01,5.684489604588517375e-01
5.684065883972552191e-01,5.684384145528097454e-01,5.684455447248748516e-01,5.683219588042235371e-01,5.684492056000695070e-01,5.684384389752078492e-01,5.684022963471698775e-01,5.684448222031260878e-01,5.684341130839098977e-01,5.683851784640845395e-01
5.684377661252498770e-01,5.684374432420021828e-01,5.684380640634310033e-01,5.684383954481144752e-01,5.684377676476701780e-01,5.684378482877140426e-01,5.682992489440606976e-01,5.684380314335566453e-01,5.684379412282396515e-01,5.684373629054518817e-01
5.684391579770157188e-01,5.684395806369463289e-01,5.684504507040202270e-01,5.684498534343419562e-01,5.684267850549834522e-01,5.681538486190798043e-01,5.684145435813919844e-01,5.684456532837485199e-01,5.684510595243565945e-01,5.684452724245611099e-01
5.684386639225906812e-01,5.684383410455644547e-01,5.684389618803565858e-01,5.684392932689458222e-01,5.684386654696499397e-01,5.684387461016092713e-01,5.683003295452555559e-01,5.684389292486906609e-01,5.684388390500195731e-01,5.684382607278991584e-01
5.684387678005877742e-01,5.684384449143403684e-01,5.684390657364045696e-01,5.684393971220140784e-01,5.684387693209210779e-01,5.684388499570697251e-01,5.682998453374418224e-01,5.684390331083509773e-01,5.684389428998807281e-01,5.684383645748544156e-01
5.684366099503952441e-01,5.684411435690336356e-01,5.684107619920986121e-01,5.684494075412618308e-01,5.684466137516064332e-01,5.684457117363934664e-01,5.683445074561740418e-01,5.684243555444634666e-01,5.684503585839415507e-01,5.684408387272528174e-01
5.684379265360668398e-01,5.684376036546312516e-01,5.684382244782784088e-01,5.684385558646919412e-01,5.684379280670484036e-01,5.684380087018876537e-01,5.682990026255679838e-01,5.684381918456496985e-01,5.684381016404540521e-01,5.684375233175471553e-01
5.684505793744840663e-01,5.684337667814832740e-01,5.684075723230034294e-01,5.684209549079480839e-01,5.684522336697862555e-01,5.683829178156073469e-01,5.684529667559591326e-01,5.684392025861843001e-01,5.684517274477173254e-01,5.684359012525265209e-01
5.684394928393862179e-01,5.684391699580692014e-01,5.684397907883905754e-01,5.684401221733648146e-01,5.684394943692042679e-01,5.684395750084858534e-01,5.682992018215384800e-01,5.684397581562061763e-01,5.684396679569334587e-01,5.684390896374397206e-01
5.684395967092824575e-01,5.684392738268145839e-01,5.684398946519619855e-01,5.684402260364829207e-01,5.684395982334947695e-01,5.684396788674626055e-01,5.682987176170470889e-01,5.684398620193429341e-01,5.684397718165241642e-01,5.684391934925236978e-01
5.684397005704823203e-01,5.684393776849845370e-01,5.684399985113229858e-01,5.684403298974398666e-01,5.684397020925818778e-01,5.684397827230365241e-01,5.682982333953344734e-01,5.684399658714557324e-01,5.684398756674700071e-01,5.684392973413636696e-01
5.684398044186641519e-01,5.684394815330416906e-01,5.684401023600414993e-01,5.684404337470286839e-01,5.684398059401875036e-01,5.684398865769729747e-01,5.682977491877296838e-01,5.684400697254294865e-01,5.684399795201866556e-01,5.684394011905183897e-01
5.684497517625369811e-01,5.684313033202116339e-01,5.684464375989511931e-01,5.684405758413995091e-01,5.684149969621413723e-01,5.684360303326417840e-01,5.682865079126739882e-01,5.684279564196319523e-01,5.684038548771409571e-01,5.684482068095826346e-01
5.684352770270881816e-01,5.684349541511367621e-01,5.684355749767733279e-01,5.684359063589494721e-01,5.684352785607226233e-01,5.684353591997981514e-01,5.682998992580109432e-01,5.684355423496668669e-01,5.684354521488357292e-01,5.684348738375228915e-01
5.684353809049145223e-01,5.684350580251317231e-01,5.684356788416098372e-01,5.684360102220472610e-01,5.684353824262520227e-01,5.684354630607769687e-01,5.682994150652735943e-01,5.684356462069064531e-01,5.684355560042390065e-01,5.684349776841508550e-01
5.684354847529023980e-01,5.684351618722424115e-01,5.684357826864276930e-01,5.684361140674168977e-01,5.684354862734509739e-01,5.684355669066971650e-01,5.682989308651480442e-01,5.684357500509928940e-01,5.684356598447415365e-01,5.684350815250408528e-01
5.684366003460472605e-01,5.684389119361222820e-01,5.684448200076980262e-01,5.684264968062973100e-01,5.684200748642389556e-01,5.684388136495864829e-01,5.684471708539413637e-01,5.682482419461557521e-01,5.684328307219340681e-01,5.684420441921234080e-01
5.684363355332264778e-01,5.684360126524578005e-01,5.684366334636008489e-01,5.684369648432033850e-01,5.684363370507705682e-01,5.684364176800136281e-01,5.682991183321597362e-01,5.684366008220415045e-01,5.684365106148078217e-01,5.684359322932075465e-01
5.684364393694003592e-01,5.684361164929276899e-01,5.684367373173346838e-01,5.684370687002586742e-01,5.684364408989233119e-01,5.684365215320309472e-01,5.682986343945576335e-01,5.684367046766862774e-01,5.684366144775506724e-01,5.684360361580323984e-01
5.684365432234718130e-01,5.684362203394183188e-01,5.684368411580629221e-01,5.684371725396197839e-01,5.684365447468642252e-01,5.684366253769527200e-01,5.682981502239419225e-01,5.684368085231847889e-01,5.684367183153408165e-01,5.684361399944869442e-01
5.684139889489355779e-01,5.684463353291159260e-01,5.684444531682338875e-01,5.684135317949776667e-01,5.684192381477887190e-01,5.684405562570312709e-01,5.684142890340858623e-01,5.684373375253453098e-01,5.684260518665065209e-01,5.684200542326935945e-01
5.684033687202845186e-01,5.684519601235655806e-01,5.684188300360656365e-01,5.684533961895681387e-01,5.684388579833186128e-01,5.684424200428892515e-01,5.684240977095107450e-01,5.684212401669092030e-01,5.684401973538756314e-01,5.684420854861435002e-01
5.684218856290587096e-01,5.684499141451634374e-01,5.684441286427859286e-01,5.684509627665550457e-01,5.684326893531206348e-01,5.683837944969957201e-01,5.681745787698136985e-01,5.684325407657268014e-01,5.684432001022862169e-01,5.684477525772969608e-01
5.683966035812945128e-01,5.684428723354402191e-01,5.684484075189580876e-01,5.683280272329174210e-01,5.684279276280642668e-01,5.684156596868834566e-01,5.684472147631807193e-01,5.684431371095209906e-01,5.684490986415157154e-01,5.684478461426054618e-01
5.684070021720115662e-01,5.684285637075973119e-01,5.684304947171361366e-01,5.683628070781907571e-01,5.684378850376444747e-01,5.684480335321383526e-01,5.684323687999696118e-01,5.684516658391746136e-01,5.684475694938959656e-01,5.683904307084284291e-01
5.684381109810590083e-01,5.684377881012511180e-01,5.684384089116751859e-01,5.684387402906506681e-01,5.684381124965514065e-01,5.684381931300231949e-01,5.683060704017726117e-01,5.684383762767593051e-01,5.684382860717597241e-01,5.684377077490745389e-01
5.684382148237360211e-01,5.684378919383235029e-01,5.684385127561826234e-01,5.684388441393206648e-01,5.684382163466918936e-01,5.684382969790924278e-01,5.683055862105939049e-01,5.684384801265861542e-01,5.684383899241270965e-01,5.684378116012931415e-01
5.684512364434699538e-01,5.684507083390806237e-01,5.684463760753035722e-01,5.684020410263387335e-01,5.684398109292007062e-01,5.684434221991440106e-01,5.683506771730459928e-01,5.684105703740295334e-01,5.683897507473693045e-01,5.683910629801847136e-01
5.684424307241152663e-01,5.684421078451515896e-01,5.684427286742521623e-01,5.684430600594946315e-01,5.684424322570587051e-01,5.684425128947561134e-01,5.683056644295333415e-01,5.684426960428445863e-01,5.684426058433962314e-01,5.684420275207069384e-01
5.684366063448479389e-01,5.684479867228342531e-01,5.684488190946892505e-01,5.684579045901507754e-01,5.684418368986571268e-01,5.684572453762055666e-01,5.684498993493162233e-01,5.683051898384605671e-01,5.684581816306940594e-01,5.682838436912137636e-01
5.684486511361732664e-01,5.684483282512049485e-01,5.684489490905600961e-01,5.684492804804823773e-01,5.684486526662686501e-01,5.684487333049095259e-01,5.683093006079974474e-01,5.684489164499547664e-01,5.684488262438239792e-01,5.684482479116302889e-01
5.683251463578047336e-01,5.684422696688774534e-01,5.684581360084087764e-01,5.683964610841041321e-01,5.684294996835564939e-01,5.683363152773281968e-01,5.684626623787680799e-01,5.684623072459665805e-01,5.684622212744544489e-01,5.684631144348307741e-01
5.684559316126790440e-01,5.684584082553603146e-01,5.684407209755560908e-01,5.683765297917415804e-01,5.684461643698004440e-01,5.684087315465254919e-01,5.684209331514569197e-01,5.683045958526051766e-01,5.684611250132463045e-01,5.684618606976106214e-01
5.684508688099078055e-01,5.684505459186715015e-01,5.684511667572813565e-01,5.684514981465846883e-01,5.684508703285998665e-01,5.684509509592162724e-01,5.683088737423375170e-01,5.684511341112208349e-01,5.684510439057615105e-01,5.684504655668796147e-01
5.684321261110929502e-01,5.684555299033240416e-01,5.684501839822482250e-01,5.684568737289147355e-01,5.684587128340998774e-01,5.684620290641283491e-01,5.683844467936639555e-01,5.682282553612423293e-01,5.684648264610684398e-01,5.684398712485695393e-01
5.684665730580569232e-01,5.684666545293849405e-01,5.684445886926532410e-01,5.683252956059270389e-01,5.684620792694181635e-01,5.684566922347634721e-01,5.684681617608243753e-01,5.684028107894556481e-01,5.684663904884604824e-01,5.684620713142878312e-01
5.684422551113990085e-01,5.684495435574890010e-01,5.684672011987300655e-01,5.684662523491356145e-01,5.684363875550665357e-01,5.681515123880083173e-01,5.684570891367752843e-01,5.684667944779783211e-01,5.684678480316561755e-01,5.684656603369290240e-01
5.684552929809432165e-01,5.684549700892342905e-01,5.684555909320884171e-01,5.684559223222213076e-01,5.684552944975878042e-01,5.684553751373240260e-01,5.683140375620718832e-01,5.684555582829635689e-01,5.684554680723111764e-01,5.684548897308269177e-01
5.684553968140449998e-01,5.684550739177116618e-01,5.684556947516140601e-01,5.684560261413775795e-01,5.684553983195658189e-01,5.684554789543145858e-01,5.683135534228651586e-01,5.684556621043326263e-01,5.684555718910749844e-01,5.684549935457887671e-01
5.684555006366357466e-01,5.684551777447437448e-01,5.684557985854283846e-01,5.684561299790248379e-01,5.684555021611717995e-01,5.684555827943768014e-01,5.683130694921625370e-01,5.684557659416247244e-01,5.684556757289837003e-01,5.684550973880327929e-01
5.684556044742876679e-01,5.684552815803196602e-01,5.684559024256548021e-01,5.684562338200681575e-01,5.684556059990496513e-01,5.684556866316037294e-01,5.683125855868315091e-01,5.684558697798585136e-01,5.684557795717587458e-01,5.684552012305226221e-01
5.684507682309010157e-01,5.684675002831336421e-01,5.684654480423102507e-01,5.684333225736437623e-01,5.684428167410192634e-01,5.683496322668295520e-01,5.683962020406301274e-01,5.684659180833533387e-01,5.684426199542919056e-01,5.684701777830938330e-01
5.684575554631590144e-01,5.684572325652536007e-01,5.684578534045423570e-01,5.684581847938549037e-01,5.684575569643292026e-01,5.684576375957833827e-01,5.683143507580131759e-01,5.684578207477340994e-01,5.684577305327681573e-01,5.684571521811696559e-01
5.684576592721435340e-01,5.684573363752440933e-01,5.684579572125342262e-01,5.684582886024946990e-01,5.684576607722451325e-01,5.684577414050654420e-01,5.683138666000843164e-01,5.684579245510741341e-01,5.684578343346623486e-01,5.684572559819326409e-01
5.684428461324493309e-01,5.684710897471915159e-01,5.684659405049404812e-01,5.684493230611075143e-01,5.684621666493232528e-01,5.684700706789137525e-01,5.684653576701974576e-01,5.683628980998303160e-01,5.684344371196607959e-01,5.684586910470595944e-01
5.684580293940023621e-01,5.684577064984882577e-01,5.684583273369079315e-01,5.684586587324370610e-01,5.684580309050978331e-01,5.684581115356365233e-01,5.683139958743415043e-01,5.684582946851455265e-01,5.684582044720916105e-01,5.684576261209024484e-01
5.684581332142824017e-01,5.684578103170287999e-01,5.684584311648802624e-01,5.684587625546722034e-01,5.684581347273149898e-01,5.684582153628316981e-01,5.683135119579842964e-01,5.684583985126708816e-01,5.684583082992820113e-01,5.684577299529393057e-01
5.684582370381416894e-01,5.684579141407903879e-01,5.684585349864021975e-01,5.684588663754405191e-01,5.684582385492624734e-01,5.684583191829223336e-01,5.683130280613858387e-01,5.684585023285325667e-01,5.684584121126324829e-01,5.684578337634890177e-01
5.684474694564300989e-01,5.684269753519678448e-01,5.684228721805741902e-01,5.684660592628274500e-01,5.684470153479747045e-01,5.684294299463412692e-01,5.684313869947519304e-01,5.684630876852879711e-01,5.684768832170606911e-01,5.683713373267013091e-01
5.684584124288678542e-01,5.684392134101897698e-01,5.684738862028427819e-01,5.682252838765406988e-01,5.684726290535904170e-01,5.684780736655526967e-01,5.684772431987287211e-01,5.683885765755692931e-01,5.684787692304853479e-01,5.684471518312419480e-01
5.684543649806680365e-01,5.684737599411112674e-01,5.684469953757143035e-01,5.684696583347487175e-01,5.684219031644350828e-01,5.683588421765666254e-01,5.684411772945781038e-01,5.682610769146954066e-01,5.684782371302304904e-01,5.684528052033237522e-01
5.684678266805149871e-01,5.684675037752024984e-01,5.684681246354307271e-01,5.684684560370796280e-01,5.684678281911195175e-01,5.684679088326635155e-01,5.683139689476612855e-01,5.684680919876947680e-01,5.684680017744256908e-01,5.684674234102263801e-01
5.684679305091495660e-01,5.684676075995145350e-01,5.684682284542360575e-01,5.684685598511792781e-01,5.684679320035197492e-01,5.684680126374115350e-01,5.683134848082466162e-01,5.684681957901878135e-01,5.684681055760403279e-01,5.684675272040128347e-01
5.684782661220113553e-01,5.684609208193978080e-01,5.684337704128554769e-01,5.683964582756332318e-01,5.684810516620038001e-01,5.683830063545910471e-01,5.684833360611936115e-01,5.684583347726942515e-01,5.684729932155968557e-01,5.684734366087221824e-01
5.684695082234392238e-01,5.684691853101129233e-01,5.684698061643423950e-01,5.684701375672299717e-01,5.684695097213181558e-01,5.684695903593064426e-01,5.683141004725384970e-01,5.684697735168477983e-01,5.684696832978164416e-01,5.684691049260630624e-01
5.684695872472332878e-01,5.684825102558875853e-01,5.684828328046181989e-01,5.684808748044708482e-01,5.684658292255810874e-01,5.684272305890729626e-01,5.682294743051381491e-01,5.684831877318209381e-01,5.683412498564860416e-01,5.684814968821019221e-01
5.684725357438149551e-01,5.684722128380209627e-01,5.684728337062380232e-01,5.684731651077924441e-01,5.684725372555479161e-01,5.684726178934494945e-01,5.683194231181081246e-01,5.684728010437416490e-01,5.684727108281487640e-01,5.684721324586784474e-01
5.684726395624420947e-01,5.684723166505902814e-01,5.684729375084738301e-01,5.684732689112458326e-01,5.684726410597448210e-01,5.684727216940003158e-01,5.683189389697094196e-01,5.684729048452502598e-01,5.684728146275169758e-01,5.684722362513924265e-01
5.684727433473478753e-01,5.684724204271630610e-01,5.684730412666481048e-01,5.684733726662046793e-01,5.684727448197121058e-01,5.684728254529424207e-01,5.683184542252416316e-01,5.684730086044013087e-01,5.684729183769936522e-01,5.684723399871226546e-01
5.684728471057503008e-01,5.684725241952069963e-01,5.684731450547896303e-01,5.684734764549185249e-01,5.684728486046193296e-01,5.684729292380954480e-01,5.683179700223913722e-01,5.684731123881698878e-01,5.684730221677195550e-01,5.684724437901497174e-01
5.684729508969145195e-01,5.684726279851770592e-01,5.684732488466794909e-01,5.684735802495434198e-01,5.684729523948474084e-01,5.684730330288237932e-01,5.683174858625358317e-01,5.684732161760345237e-01,5.684731259548465587e-01,5.684725475779588422e-01
5.684730546800893514e-01,5.684727317679446612e-01,5.684733526298336725e-01,5.684736840296833460e-01,5.684730561715924946e-01,5.684731368078644875e-01,5.683170017239275174e-01,5.684733199604494747e-01,5.684732297387853350e-01,5.684726513623673538e-01
5.684731584666214976e-01,5.684728355559460766e-01,5.684734564143807400e-01,5.684737878116593590e-01,5.684731599557012460e-01,5.684732405938865973e-01,5.683165175734303798e-01,5.684734237461888107e-01,5.684733335204747995e-01,5.684727551422463776e-01
5.684732622511254885e-01,5.684729393391645402e-01,5.684735602023104351e-01,5.684738915987431751e-01,5.684732637400682354e-01,5.684733443771808892e-01,5.683160334277868042e-01,5.684735275315061509e-01,5.684734373094600945e-01,5.684728589289039791e-01
5.684413646084343075e-01,5.684691422198300259e-01,5.684826556488843385e-01,5.683530684033182290e-01,5.684664798375268502e-01,5.684844348475788234e-01,5.684635232871727561e-01,5.684872948491540567e-01,5.684870944275732807e-01,5.684854702066366450e-01
5.684748277150029061e-01,5.684745048051814686e-01,5.684751256757153426e-01,5.684754570778965954e-01,5.684748292139573111e-01,5.684749098486104879e-01,5.683158603156684974e-01,5.684750929955657561e-01,5.684750027802472072e-01,5.684744244030517368e-01
5.684272750401887508e-01,5.684880905359190884e-01,5.684853940434825281e-01,5.684737464793864214e-01,5.684846521608694081e-01,5.683503994100292944e-01,5.684814948238361421e-01,5.684690037883441960e-01,5.684760951446142796e-01,5.684867408772841246e-01
5.684767165407206280e-01,5.684763936327345002e-01,5.684770145092647997e-01,5.684773459064424994e-01,5.684767180422364286e-01,5.684767986786147809e-01,5.683174980702094814e-01,5.684769818325333679e-01,5.684768916155760188e-01,5.684763132358543469e-01
5.684768203415344612e-01,5.684764974275696714e-01,5.684771182953645141e-01,5.684774496992496262e-01,5.684768218378440929e-01,5.684769024697323703e-01,5.683170139568842760e-01,5.684770856245563442e-01,5.684769953997323988e-01,5.684764170138056905e-01
5.684836587987711631e-01,5.684897076885142564e-01,5.684517822024232059e-01,5.684347716843566323e-01,5.684801128975303097e-01,5.684126966587285112e-01,5.684639557249445696e-01,5.683173187770382828e-01,5.684889405311933652e-01,5.684886511039284329e-01
5.684774000570127495e-01,5.684770771438857340e-01,5.684776980122340229e-01,5.684780294140748813e-01,5.684774015467416453e-01,5.684774821826255042e-01,5.683157654664952041e-01,5.684776653354870479e-01,5.684775751109008013e-01,5.684769967238784139e-01
5.684775038343253817e-01,5.684771809203134074e-01,5.684778017869795974e-01,5.684781331875977672e-01,5.684775053244697229e-01,5.684775859566052469e-01,5.683152813327012609e-01,5.684777691056668303e-01,5.684776788765394384e-01,5.684771004879185519e-01
5.684776075971172959e-01,5.684772846797807588e-01,5.684779055485780219e-01,5.684782369480273490e-01,5.684776090818217664e-01,5.684776897141473606e-01,5.683147972097079004e-01,5.684778728684104498e-01,5.684777826444388227e-01,5.684772042558232652e-01
5.684777113663298520e-01,5.684773884506911790e-01,5.684780093178238847e-01,5.684783407191373872e-01,5.684777128508551325e-01,5.684777934795158805e-01,5.683143130887633454e-01,5.684779766326735206e-01,5.684778864032830059e-01,5.684773080154530422e-01
5.684778151322700257e-01,5.684774922153483789e-01,5.684781130907635704e-01,5.684784444938676407e-01,5.684778166218092954e-01,5.684778972552775311e-01,5.683138292115900159e-01,5.684780804109292873e-01,5.684779901885441689e-01,5.684774118044609859e-01
5.684779189145515721e-01,5.684775959992722782e-01,5.684782168721107531e-01,5.684785482790447597e-01,5.684779204072455405e-01,5.684780010370289460e-01,5.683133453419505488e-01,5.684781841912417422e-01,5.684780939689974000e-01,5.684775155819342674e-01
5.684780226916774648e-01,5.684776997727873926e-01,5.684783206396257782e-01,5.684786520438477320e-01,5.684780241747628970e-01,5.684781048104170509e-01,5.683128612374231947e-01,5.684782879617455986e-01,5.684781977310146006e-01,5.684776193366508634e-01
5.684783572979551503e-01,5.684891720993480169e-01,5.684612427671971169e-01,5.684451551637714761e-01,5.684847998598737684e-01,5.684818274105696290e-01,5.682783573172783820e-01,5.683901282674378441e-01,5.684865460169126195e-01,5.684816790787511342e-01
5.684747965817568138e-01,5.684744736712807889e-01,5.684750945360714791e-01,5.684754259368585139e-01,5.684747980707088866e-01,5.684748787057228858e-01,5.683127226903278428e-01,5.684750618560540092e-01,5.684749716297171629e-01,5.684743932413827139e-01
5.684749003491917918e-01,5.684745774348355374e-01,5.684751982985457586e-01,5.684755296963458493e-01,5.684749018334885884e-01,5.684749824682014951e-01,5.683122385808334620e-01,5.684751656180945245e-01,5.684750753912530818e-01,5.684744970058428493e-01
