5.466844173061367052e-01,5.459995897601908066e-01,5.465294597258678611e-01,5.460434787649163235e-01,5.467028393618315052e-01,5.467957146116435574e-01,5.452413494465037092e-01,5.467322410383833597e-01,5.467645838959926952e-01,5.461885747589328988e-01,5.461256981955923129e-01,5.467615797655097643e-01
5.315337155579847872e-01,5.251443991611584039e-01,5.465252133795786005e-01,5.465229065438090839e-01,5.465434783206916114e-01,5.465319204557570476e-01,5.465305537019625737e-01,5.465190861170843295e-01,5.426467243704330423e-01,5.465141999455886967e-01,5.465030980174581110e-01,5.465077021884695574e-01
5.249576985692498976e-01,5.203946367494171055e-01,5.465027532555586376e-01,5.465004230505248195e-01,5.465210741881159073e-01,5.465095733814304690e-01,5.465082662375709832e-01,5.464967428154273721e-01,5.426358241837401231e-01,5.464921114117916590e-01,5.464807635744177716e-01,5.464853850418402992e-01
5.364031411808664052e-01,5.251443991611584039e-01,5.464805996230412966e-01,5.464783040317416907e-01,5.464988531179412190e-01,5.464872907159245008e-01,5.464859089809669390e-01,5.464744525076832282e-01,5.426247369818286703e-01,5.464695106142538616e-01,5.464584699787087274e-01,5.464630588933062638e-01
5.364026011836613428e-01,5.251443991611584039e-01,5.464582135671812724e-01,5.464559188172277704e-01,5.464764647697871736e-01,5.464649041095375193e-01,5.464635225369351978e-01,5.464520685917633180e-01,5.426135791894421967e-01,5.464471262293224552e-01,5.464360886180434917e-01,5.464406769105317752e-01
5.316853269577350716e-01,5.251443991611584039e-01,5.464358251849867898e-01,5.464335211598682074e-01,5.464540803423222348e-01,5.464425296851240788e-01,5.464411639240206453e-01,5.464297053807232185e-01,5.426024997059215593e-01,5.464248195515649664e-01,5.464137279306255923e-01,5.464183291219982808e-01
5.363971519578361047e-01,5.251443991611584039e-01,5.464134917913647804e-01,5.464111973313718895e-01,5.464317377750499416e-01,5.464201814277240832e-01,5.464188015532658316e-01,5.464073506338348318e-01,5.425913599553200406e-01,5.464024138273657627e-01,5.463913764584988897e-01,5.463959634521579067e-01
5.382117415938100224e-01,5.289053350978127899e-01,5.463912056315890498e-01,5.463889284061549390e-01,5.464094100790889419e-01,5.463978152076878203e-01,5.463963951996213542e-01,5.463849943454867075e-01,5.425801615573589975e-01,5.463798753051277712e-01,5.463690150263406098e-01,5.463735975346826201e-01
5.240793079180823266e-01,5.286342010936065927e-01,5.463687601531139748e-01,5.463664475290306299e-01,5.463869814218619281e-01,5.463754187144828078e-01,5.463740533503226304e-01,5.463626231305037662e-01,5.425691412085160703e-01,5.463577097055347664e-01,5.463466495378859200e-01,5.463512714909420920e-01
5.318607114205716746e-01,5.251443991611584039e-01,5.463464137308748914e-01,5.463441113918047209e-01,5.463646585356886076e-01,5.463531157462965249e-01,5.463517520608295319e-01,5.463403008728666688e-01,5.425581060205062478e-01,5.463354205945307740e-01,5.463243346588000371e-01,5.463289327459569522e-01
5.464806908947577035e-01,5.461479740864366716e-01,5.464419066117462975e-01,5.462581138229806177e-01,5.464702798542941942e-01,5.456878527483181029e-01,5.450336493240719449e-01,5.462011610588708432e-01,5.460106004885043607e-01,5.461880294890071319e-01,5.441288104714733231e-01,5.459721344642572971e-01
5.251443991611584039e-01,5.251443991611584039e-01,5.457193621756546431e-01,5.457170598737778322e-01,5.457375762556767596e-01,5.457260835304749147e-01,5.457247507849734003e-01,5.457133345149612902e-01,5.424372951054593495e-01,5.457085452945754644e-01,5.456974152601901107e-01,5.457020231091782581e-01
5.366447975019503769e-01,5.245829885018897798e-01,5.456972199092123832e-01,5.456949414886537175e-01,5.457154220738630324e-01,5.457039162395730392e-01,5.457025502931049932e-01,5.456911477347496930e-01,5.424261599043996851e-01,5.456862412805539853e-01,5.456752320313713600e-01,5.456798062398154903e-01
5.322725874012391722e-01,5.251443991611584039e-01,5.456749880692535193e-01,5.456726999883295681e-01,5.456931868384464757e-01,5.456816866172489178e-01,5.456803331483416342e-01,5.456689287553619927e-01,5.424150227686229675e-01,5.456640647628099305e-01,5.456530159298383920e-01,5.456576020262892124e-01
5.366453592817401752e-01,5.251443991611584039e-01,5.456527977966908471e-01,5.456505201800363469e-01,5.456709886873007953e-01,5.456594823720263276e-01,5.456581143223171448e-01,5.456467194321040770e-01,5.424038402588019503e-01,5.456418009411406755e-01,5.456308089982400134e-01,5.456353820134530741e-01
5.366473209683381151e-01,5.251443991611584039e-01,5.456305673491478325e-01,5.456282887447427843e-01,5.456487551273279113e-01,5.456372516093545011e-01,5.456358855035967625e-01,5.456244904449020217e-01,5.423926256746263164e-01,5.456195799583808403e-01,5.456085834411050772e-01,5.456131557457220005e-01
5.366502969047759475e-01,5.244836027467286721e-01,5.456083362495880440e-01,5.456060592869048653e-01,5.456265296223781203e-01,5.456150325130507683e-01,5.456136695890974053e-01,5.456022735634779020e-01,5.423814327144496072e-01,5.455973765432364786e-01,5.455863688838368253e-01,5.455909405107789434e-01
5.177675406766321098e-01,5.244684937212467091e-01,5.455860960850911212e-01,5.455837804712106998e-01,5.456043131601362450e-01,5.455928505695222253e-01,5.455915497565685390e-01,5.455801286333709088e-01,5.423705541133890806e-01,5.455754563998416184e-01,5.455642258268186273e-01,5.455688508781944002e-01
5.382965958014169772e-01,5.289209127535475785e-01,5.455641695153582438e-01,5.455619124136423803e-01,5.455823129724625131e-01,5.455707728466088202e-01,5.455693645588228780e-01,5.455580285799198625e-01,5.423594207233134457e-01,5.455529230560687282e-01,5.455421198781302827e-01,5.455466871249259331e-01
5.366670927906442845e-01,5.251443991611584039e-01,5.455418354699326233e-01,5.455395597027077326e-01,5.455600139685657934e-01,5.455485175435371703e-01,5.455471524995594290e-01,5.455357666483694468e-01,5.423481779393680702e-01,5.455308564357906898e-01,5.455198699306584853e-01,5.455244396972721566e-01
5.244242527064544301e-01,5.289223089274585066e-01,5.455196833148914237e-01,5.455173895243197180e-01,5.455378365189130774e-01,5.455263291696095251e-01,5.455249757611713157e-01,5.455136111604567128e-01,5.423371313936837801e-01,5.455087126457542901e-01,5.454977119759008009e-01,5.455023170133788124e-01
5.382320770311807001e-01,5.294116287311162461e-01,5.454975913365844864e-01,5.454953328097860155e-01,5.455157208315759565e-01,5.455041843561174719e-01,5.455027776214297353e-01,5.454914469194539484e-01,5.423259287635404657e-01,5.454863452074176777e-01,5.454755474673097515e-01,5.454801129453781261e-01
5.356982208015523828e-01,5.391229069921975592e-01,5.454754964488411906e-01,5.454732344300494695e-01,5.454935180087024937e-01,5.454819111889145367e-01,5.454804552203401657e-01,5.454691932785292741e-01,5.423144995103177379e-01,5.454638545920705850e-01,5.454532917392533875e-01,5.454578661894230462e-01
5.327990149972383627e-01,5.251443991611584039e-01,5.454529460368923166e-01,5.454506638226593873e-01,5.454711199035394698e-01,5.454596379377145698e-01,5.454582877636180438e-01,5.454469038280926885e-01,5.423033320704185867e-01,5.454420452758956817e-01,5.454310178792600716e-01,5.454355961362249428e-01
