2.664716083667765800e-01,2.664187211068248518e-01,2.664745861394033910e-01,2.665339953346142488e-01,2.665367924171423430e-01,2.665412306695699729e-01,2.665246109156153564e-01,2.665371522428230389e-01,3.019871561103967469e-02,2.663771276294915613e-01,2.665385298397148217e-01,2.663591781472859910e-01,2.664343777701971838e-01,2.665025276920781616e-01,2.665419220781702903e-01,2.665369530710729462e-01,2.663463221684381210e-01
2.664019018804009153e-01,2.663841074759847882e-01,2.664954086265368116e-01,2.664538988890669535e-01,2.656900580799513301e-01,2.664760756253596874e-01,2.664838628448985003e-01,2.663883133877275045e-01,3.019871561103967469e-02,2.663264057513892724e-01,2.665432324297782318e-01,2.661567738798082394e-01,2.663373975233819801e-01,2.660651960504791247e-01,2.665094359624974318e-01,2.665004831053510714e-01,2.661268632494018793e-01
2.665421742178927800e-01,2.665245529758662468e-01,2.665341946818208241e-01,2.665178188134829651e-01,2.664075421697404966e-01,2.665528629495035884e-01,2.665497202378748764e-01,2.665511267500566550e-01,3.019871561103967469e-02,2.658666387232740957e-01,2.665279377688775098e-01,2.663788763978998109e-01,2.662148599907140922e-01,2.665621445359151465e-01,2.665616618600364918e-01,2.665541194686800730e-01,2.663473683745414822e-01
2.664725677079855526e-01,2.664293996485148641e-01,2.665412126334126830e-01,2.665411442780331042e-01,2.659251627927737838e-01,2.665546462380615211e-01,2.665503379660143501e-01,2.665695442583650432e-01,3.019871561103967469e-02,2.661859177288034006e-01,2.665667498160052551e-01,2.663903146455736670e-01,2.665205377764958694e-01,2.665330442976068248e-01,2.665635447342485920e-01,2.665653816127844244e-01,2.664498440555426173e-01
2.664544494439206601e-01,2.665458175134093888e-01,2.659533812979607559e-01,2.664860997743433990e-01,2.665813952102154549e-01,2.663382365493737192e-01,2.663608128098300387e-01,2.665585811084092427e-01,3.019871561103967469e-02,2.660785543481620219e-01,2.662318072645356026e-01,2.663804309250449309e-01,2.656646852130841729e-01,2.665197406891607890e-01,2.665633272146096244e-01,2.665666049183125219e-01,2.664512418010667738e-01
2.665770584890538308e-01,2.664698195975558348e-01,2.665857731330407154e-01,2.665681044345554196e-01,2.663010832941133388e-01,2.665974997963108661e-01,2.666145467808326286e-01,2.665795762231458754e-01,3.019871561103967469e-02,2.662596152636720337e-01,2.666079752097086919e-01,2.664891021565110041e-01,2.665651948417807615e-01,2.665991218360145298e-01,2.666156479818642677e-01,2.666123016926796319e-01,2.664302665613170196e-01
2.666176799760349159e-01,2.666185371223941392e-01,2.666144364773203601e-01,2.666087413346411861e-01,2.665485624993948477e-01,2.666125779814904617e-01,2.666195248540310092e-01,2.666129058803083374e-01,3.019871561103967469e-02,2.663907425244044780e-01,2.665984180167695894e-01,2.664659080056693830e-01,2.665393018747265197e-01,2.666043139913056859e-01,2.666214926271594510e-01,2.666192854968972292e-01,2.665483676892235754e-01
2.666087295385852207e-01,2.665897442628819003e-01,2.665940345272888035e-01,2.665967394791825540e-01,2.664811942359576191e-01,2.666172602426782334e-01,2.666149661927877945e-01,2.666229429722551947e-01,3.019871561103967469e-02,2.656149270671326890e-01,2.665953140390285303e-01,2.663074130986545218e-01,2.664498051177426885e-01,2.665759878646232206e-01,2.666035274506095565e-01,2.666377590923502683e-01,2.663472081092760901e-01
2.666411950283092969e-01,2.666419581198417599e-01,2.666321961129171636e-01,2.666414756016324827e-01,2.665794743771166542e-01,2.666424735113258060e-01,2.666379142280392855e-01,2.666393978869876502e-01,3.019871561103967469e-02,2.664136990363546453e-01,2.666290154574386673e-01,2.666241893006203734e-01,2.665268081808959133e-01,2.666188337655145402e-01,2.666423602217958266e-01,2.666291701579953100e-01,2.666182913577211933e-01
2.666287327723960709e-01,2.666388952323642259e-01,2.665960589114956814e-01,2.666127264888304427e-01,2.666118752184086782e-01,2.666395552841982486e-01,2.666454516951636267e-01,2.666454793711891536e-01,3.019871561103967469e-02,2.659125725974350596e-01,2.666289552053848766e-01,2.663939073033060323e-01,2.664860831838511968e-01,2.666045163204162627e-01,2.666048773254166004e-01,2.666278080469685063e-01,2.665813697747724809e-01
2.666590588832172259e-01,2.666486000781050913e-01,2.666548017344438359e-01,2.666590559039311303e-01,2.666446862933469220e-01,2.666590545654900501e-01,2.666592304580802653e-01,2.666469338719234528e-01,3.019871561103967469e-02,2.664343166573646116e-01,2.666222354808002182e-01,2.665517670782927007e-01,2.666191955315838635e-01,2.666144753044721316e-01,2.666521590495509741e-01,2.666585476074472827e-01,2.665849547261256447e-01
2.666208981402277134e-01,2.666351591949477906e-01,2.662583654751198847e-01,2.666229518812656685e-01,2.666527686288874266e-01,2.665039128837817239e-01,2.665853987659794755e-01,2.666195891857820466e-01,3.019871561103967469e-02,2.662087295286889588e-01,2.662433158295184898e-01,2.666150174638367010e-01,2.661737078276241730e-01,2.665987442673206087e-01,2.666697447745607352e-01,2.666435362900130279e-01,2.665922235628492842e-01
2.666783786278587587e-01,2.666837355613389526e-01,2.666353880829662737e-01,2.666691992273997336e-01,2.665891558775906334e-01,2.666840219957838931e-01,2.666837115573096884e-01,2.666840266149690386e-01,3.019871561103967469e-02,2.664227677977733522e-01,2.666563681860855128e-01,2.666033113627005458e-01,2.666104446216487345e-01,2.666716613394439217e-01,2.666753892067151854e-01,2.666864400308170402e-01,2.666362564632300813e-01
2.666830563209710014e-01,2.666740124228742514e-01,2.666539053713248286e-01,2.666502193280664290e-01,2.666589000959232458e-01,2.666554500831427310e-01,2.666868080355330739e-01,2.666856367289844321e-01,3.019871561103967469e-02,2.660899686391247632e-01,2.666664710463191867e-01,2.665468470911984689e-01,2.664520343364782939e-01,2.666842544863652908e-01,2.666917994781003998e-01,2.666829685122292237e-01,2.666047216202778181e-01
2.666952786162956057e-01,2.666957990409781210e-01,2.666652825315045661e-01,2.666963773879574839e-01,2.666553638567453199e-01,2.666968272503543735e-01,2.666894297166735872e-01,2.666913053195149597e-01,3.019871561103967469e-02,2.662425969025260519e-01,2.666382087849158977e-01,2.666130956245292283e-01,2.664628583104841630e-01,2.666772784230651006e-01,2.667021308522948830e-01,2.667015004991684646e-01,2.664754531787936753e-01
2.667019511021976319e-01,2.667012734759690029e-01,2.667023561398230713e-01,2.667026479318776455e-01,2.666851946083421132e-01,2.667007918948847700e-01,2.667009838654635923e-01,2.666989779934746951e-01,3.019871561103967469e-02,2.666784689102401629e-01,2.666923429345544050e-01,2.666973812622349671e-01,2.666208878595355269e-01,2.666969110024373646e-01,2.666784509563465688e-01,2.666846999113453021e-01,2.666843920222087272e-01
2.665797221779800941e-01,2.665227332609922395e-01,2.666594337873546827e-01,2.666277117667916197e-01,2.658975471774064347e-01,2.666496400033707692e-01,2.666640553750281861e-01,2.666101603700272715e-01,3.019871561103967469e-02,2.664346511498987269e-01,2.667000894120493681e-01,2.663600535948072445e-01,2.665069866413924959e-01,2.663763386073305650e-01,2.666562927807294980e-01,2.666762176362029724e-01,2.663661113002102065e-01
2.667106013647977947e-01,2.667117343946117658e-01,2.666670602547743241e-01,2.667042063959608744e-01,2.666707293845130278e-01,2.667105086612270859e-01,2.667103164057816334e-01,2.667052094378690730e-01,3.019871561103967469e-02,2.664390274139747383e-01,2.666695903246557586e-01,2.666897496469549655e-01,2.666210069356238499e-01,2.666748713220147282e-01,2.667043419540400251e-01,2.667073486423929274e-01,2.667089123418567298e-01
2.666720253745226143e-01,2.666960769689287192e-01,2.665182062980168132e-01,2.666950115685192690e-01,2.666803048784016084e-01,2.666224926605431644e-01,2.666360889940210810e-01,2.667130555974563944e-01,3.019871561103967469e-02,2.662770092106246933e-01,2.666061314309451924e-01,2.666993288161991771e-01,2.664195748653090390e-01,2.666347418416387116e-01,2.667146663079700830e-01,2.666929778713014731e-01,2.667280618659863545e-01
2.667286272885907583e-01,2.667095623329671650e-01,2.666978419392989075e-01,2.667185364431977623e-01,2.665539150420282444e-01,2.667219482798009467e-01,2.667281871206828026e-01,2.667280306989034955e-01,3.019871561103967469e-02,2.660971542412147728e-01,2.666849910765439757e-01,2.665971498928076944e-01,2.664337332294577365e-01,2.667364549703687415e-01,2.667359885989328827e-01,2.667329266525316767e-01,2.665669221993664517e-01
2.667349922316245570e-01,2.667339376324501243e-01,2.667079845663152815e-01,2.667168686057033722e-01,2.666563272907371829e-01,2.667367899974827927e-01,2.667366321463479073e-01,2.667373507314245162e-01,3.019871561103967469e-02,2.662566284928505889e-01,2.666676908808310320e-01,2.666577616723350141e-01,2.665263628436499999e-01,2.667194944550828062e-01,2.667413452692721787e-01,2.667356770692846379e-01,2.666133143057861088e-01
2.667397207673504744e-01,2.667424014037494406e-01,2.667121733593253441e-01,2.667389529638232726e-01,2.667015829361129575e-01,2.667419273509493705e-01,2.667427396184406940e-01,2.667424041858443839e-01,3.019871561103967469e-02,2.666320535690226978e-01,2.667353740723750755e-01,2.666970058292804646e-01,2.666817287936128489e-01,2.667400865135678978e-01,2.667393480189133581e-01,2.667393475040771289e-01,2.665984913082364294e-01
2.667052841465719082e-01,2.667024291420225790e-01,2.667235033505343522e-01,2.667396247875587489e-01,2.667156899401961767e-01,2.667275227486905487e-01,2.667396532425802547e-01,2.667237367310708596e-01,3.019871561103967469e-02,2.658829547178536146e-01,2.667293812297715783e-01,2.665721142349505857e-01,2.665585109161379140e-01,2.667572665784351815e-01,2.667226736374830320e-01,2.667567206504961042e-01,2.665863011323331699e-01
2.666384220351025736e-01,2.665978371870821872e-01,2.667418121634464456e-01,2.666662539744720783e-01,2.667386560335819334e-01,2.667582060776529929e-01,2.667597751323176891e-01,2.667593671686669943e-01,3.019871561103967469e-02,2.664177607316523533e-01,2.667338658166318877e-01,2.664775540788718033e-01,2.665160948615833969e-01,2.667640222292463892e-01,2.667545408244469951e-01,2.667645094968210118e-01,2.665083565302517887e-01
2.667654836970610455e-01,2.667667524010377544e-01,2.667483026854891026e-01,2.667544502446860810e-01,2.667554719376231676e-01,2.667646518157207325e-01,2.667670220334037445e-01,2.667619970079546654e-01,3.019871561103967469e-02,2.665802415197860431e-01,2.667585601036259746e-01,2.667487223822294085e-01,2.667087000390366280e-01,2.667530230661071533e-01,2.667690013981721675e-01,2.667625883368545670e-01,2.667120677444637100e-01
2.667592214676979268e-01,2.667655365058302919e-01,2.667691113813623338e-01,2.667695869304059775e-01,2.667171776605872791e-01,2.667606799002532614e-01,2.667699175716682913e-01,2.667692287949363639e-01,3.019871561103967469e-02,2.666961911053531975e-01,2.667482097625992754e-01,2.667396083176835631e-01,2.667165879898934500e-01,2.667418406564673883e-01,2.667616883988075949e-01,2.667707289617287647e-01,2.667208300966884549e-01
2.667631496321926088e-01,2.667706621521724886e-01,2.666341689006266336e-01,2.667596016771672796e-01,2.666453366973740025e-01,2.667427481022599522e-01,2.667702019333914043e-01,2.667636696277125297e-01,3.019871561103967469e-02,2.666786684067701252e-01,2.667382667382031669e-01,2.664672026220220036e-01,2.666049370598670420e-01,2.667679439796578622e-01,2.667699671987440735e-01,2.667431903487056943e-01,2.664292496487944972e-01
2.667604937511610652e-01,2.667551580223854191e-01,2.666969165513670137e-01,2.667563436212314620e-01,2.666989028730059053e-01,2.667742118433501508e-01,2.667758363039694491e-01,2.667734913668485253e-01,3.019871561103967469e-02,2.660011948569385165e-01,2.667354274121934155e-01,2.665836330623795325e-01,2.663938735338627906e-01,2.667666372191801472e-01,2.667834631415792468e-01,2.667839116839811342e-01,2.666011808711545306e-01
2.666927612471493569e-01,2.667382644045048212e-01,2.664495169206061442e-01,2.667450287148852572e-01,2.667785681634495809e-01,2.667311396971034365e-01,2.667488724261148358e-01,2.667586757673051645e-01,3.019871561103967469e-02,2.665510403469188994e-01,2.666159521754326578e-01,2.667732084745972898e-01,2.663434423952382168e-01,2.666611752246156875e-01,2.667829571090119534e-01,2.666326303772635908e-01,2.667677996601140467e-01
2.667748805964135772e-01,2.667994978891898850e-01,2.665935910326185376e-01,2.667861429992990363e-01,2.667674287564721913e-01,2.667248137452018497e-01,2.667636379345945108e-01,2.666961111515476768e-01,3.019871561103967469e-02,2.665640980324627263e-01,2.666943465622663711e-01,2.668012983687472750e-01,2.664873140878499247e-01,2.667805805435283228e-01,2.667948051436220269e-01,2.667501083912821036e-01,2.667855412344100619e-01
2.668121276021565014e-01,2.668115812993056002e-01,2.667567316661657029e-01,2.667759586521921689e-01,2.667136243726544453e-01,2.667978273193557515e-01,2.668134735504529287e-01,2.668034100216955529e-01,3.019871561103967469e-02,2.665028595344830498e-01,2.667490027407915520e-01,2.668113521027961066e-01,2.666676955469223786e-01,2.667829541816224559e-01,2.668154306734226155e-01,2.668124134386589685e-01,2.667959693029062773e-01
2.668147407499786850e-01,2.667692548416130127e-01,2.667867369147855494e-01,2.667675367363192551e-01,2.667562133035241700e-01,2.668116941713489787e-01,2.668170042876398251e-01,2.668166922734866997e-01,3.019871561103967469e-02,2.658319613682547655e-01,2.667622652401651084e-01,2.666484944147434755e-01,2.666153691524311142e-01,2.667809555047282455e-01,2.667740534458635793e-01,2.668338762606474179e-01,2.666326327817579167e-01
2.668298853807946625e-01,2.668336649868403021e-01,2.668190062642243343e-01,2.668281391532345004e-01,2.668237185365998632e-01,2.668287196084801471e-01,2.667940894806862806e-01,2.667279466983197844e-01,3.019871561103967469e-02,2.665918113458900507e-01,2.667817925758245168e-01,2.668302821329913699e-01,2.667701045263454751e-01,2.667799281507135523e-01,2.668233342299345390e-01,2.668239485308557812e-01,2.668208717559129028e-01
2.668340853923232281e-01,2.668017727597497557e-01,2.668335140743937073e-01,2.668323985061982206e-01,2.667955172227636229e-01,2.668365362269681240e-01,2.668341628187395065e-01,2.668185729904062886e-01,3.019871561103967469e-02,2.667167083286246521e-01,2.668087393379154348e-01,2.667992952769717707e-01,2.668001908822080770e-01,2.668314432366452049e-01,2.668354389071695421e-01,2.668348729839016276e-01,2.667575080966083090e-01
2.667651765909662132e-01,2.667849686052415348e-01,2.667955297609990728e-01,2.668041025663706045e-01,2.663485798950566696e-01,2.668333587818883523e-01,2.668185927503750610e-01,2.668380000708274191e-01,3.019871561103967469e-02,2.665207436311379241e-01,2.668415141398666757e-01,2.667177235145481440e-01,2.668076676826985349e-01,2.668418115438493943e-01,2.668402910722802446e-01,2.668379302806820896e-01,2.666847902002910109e-01
2.667084565983715017e-01,2.668057237902934919e-01,2.661975877197650386e-01,2.666980792471161932e-01,2.668501724872582859e-01,2.666274884829493708e-01,2.666547255369734470e-01,2.668349457264438396e-01,3.019871561103967469e-02,2.662265554923569089e-01,2.663561887954869478e-01,2.666333497656515061e-01,2.657800220408247927e-01,2.668134452549235647e-01,2.668490148380230353e-01,2.668139177426047670e-01,2.666356179798816117e-01
2.668660813646631103e-01,2.668826439810449980e-01,2.667474533870674014e-01,2.668259809469041843e-01,2.668866130623380184e-01,2.668331792468031094e-01,2.668136209129081671e-01,2.668883205491318633e-01,3.019871561103967469e-02,2.665308725386030253e-01,2.667510766263607169e-01,2.668872667231365625e-01,2.666329933649686512e-01,2.667601446319877723e-01,2.668969423073500602e-01,2.668347801335038127e-01,2.668792680041955356e-01
2.668976190583554620e-01,2.668887184383161304e-01,2.668801473381475220e-01,2.668942899880472064e-01,2.668457107700972775e-01,2.668939853481862023e-01,2.668928245140003153e-01,2.668983508549413464e-01,3.019871561103967469e-02,2.665763225107483647e-01,2.668862234631993458e-01,2.668885248206684380e-01,2.666981631263219410e-01,2.668787058879211749e-01,2.668977681436282001e-01,2.668976951449169577e-01,2.668765056677916969e-01
2.668950499858633307e-01,2.669002427851033254e-01,2.668837766520176791e-01,2.669004369398763621e-01,2.668701835140719902e-01,2.668963306041752248e-01,2.669015944782425764e-01,2.668973563652171088e-01,3.019871561103967469e-02,2.665876532650049424e-01,2.668518438694471029e-01,2.667263442528802764e-01,2.667789254214703032e-01,2.668903318290509197e-01,2.669049757165934400e-01,2.668979685703697369e-01,2.667525270035390195e-01
2.668954590928250270e-01,2.668969457902628517e-01,2.668997816552383662e-01,2.669010199217395352e-01,2.667627732619387571e-01,2.669024661700609147e-01,2.668987231817526173e-01,2.668402353741350375e-01,3.019871561103967469e-02,2.666254569477378711e-01,2.668807079881311273e-01,2.668440788885690917e-01,2.669036106388038010e-01,2.668848730083012155e-01,2.669057006296772783e-01,2.669064059606096606e-01,2.668291250162449502e-01
